CustomerID,rfm_features,features,prediction,Recency,Frequency,Monetary,RFM_Score,RFM_ScoreGroup,Loyalty
16266.0,"[74.0,61.0,867.0]","[0.7435053889145359,0.2800784065237296,0.11582845685616479]",0,74,61,867.0,6,222,Gold
17540.0,"[25.0,25.0,579.0]","[0.2511842530116675,0.11478623218185639,0.07735256807349414]",0,25,25,579.0,6,222,Gold
15706.0,"[64.0,55.0,1063.0]","[0.6430316877098688,0.2525297108000841,0.142013436722149]",0,64,55,1063.0,6,222,Gold
13518.0,"[86.0,38.0,662.0]","[0.8640738303601363,0.17447507291642173,0.08844110546572213]",0,86,38,662.0,6,222,Gold
17235.0,"[26.0,29.0,553.0]","[0.2612316231321342,0.1331520293309534,0.0738790503361697]",0,26,29,553.0,6,222,Gold
13557.0,"[29.0,34.0,587.0]","[0.29137373349353435,0.1561092757673247,0.07842134276190166]",0,29,34,587.0,6,222,Gold
13539.0,"[86.0,37.0,639.0]","[0.8640738303601363,0.16988362362914747,0.08536837823655052]",0,86,37,639.0,6,222,Gold
15754.0,"[52.0,28.0,459.0]","[0.5224632462642684,0.12856058004367915,0.06132094774738136]",0,52,28,459.0,6,222,Gold
13594.0,"[53.0,26.0,399.0]","[0.5325106163847352,0.11937768146913065,0.05330513758432497]",0,53,26,399.0,6,222,Gold
16206.0,"[55.0,63.0,549.0]","[0.5526053566256686,0.28926130509827813,0.07334466299196594]",0,55,63,549.0,6,222,Gold
16208.0,"[45.0,66.0,672.0]","[0.45213165542100153,0.3030356529601009,0.08977707382623154]",0,45,66,672.0,6,222,Gold
14412.0,"[43.0,43.0,773.0]","[0.43203691518006815,0.19743231935279298,0.10327035426737645]",0,43,43,773.0,6,222,Gold
14421.0,"[58.0,27.0,812.0]","[0.5827474669870687,0.12396913075640491,0.1084806308733631]",0,58,27,812.0,6,222,Gold
16229.0,"[88.0,47.0,1014.0]","[0.8841685706010697,0.21579811650189,0.13546719175565294]",0,88,47,1014.0,6,222,Gold
17573.0,"[30.0,25.0,383.0]","[0.30142110361400104,0.11478623218185639,0.05116758820750994]",0,30,25,383.0,6,222,Gold
17033.0,"[87.0,28.0,1030.0]","[0.8741212004806029,0.12856058004367915,0.13760474113246798]",0,87,28,1030.0,6,222,Gold
17047.0,"[86.0,65.0,1106.0]","[0.8640738303601363,0.2984442036728266,0.1477581006723394]",0,86,65,1106.0,6,222,Gold
13563.0,"[85.0,49.0,783.0]","[0.8540264602396695,0.22498101507643853,0.10460632262788586]",0,85,49,783.0,6,222,Gold
16232.0,"[44.0,37.0,994.0]","[0.44208428530053484,0.16988362362914747,0.13279525503463413]",0,44,37,994.0,6,222,Gold
16235.0,"[41.0,46.0,874.0]","[0.4119421749391347,0.21120666721461576,0.11676363470852137]",0,41,46,874.0,6,222,Gold
17041.0,"[27.0,70.0,1088.0]","[0.2712789932526009,0.3214014501091979,0.1453533576234225]",0,27,70,1088.0,6,222,Gold
14474.0,"[47.0,29.0,553.0]","[0.4722263956619349,0.1331520293309534,0.0738790503361697]",0,47,29,553.0,6,222,Gold
14475.0,"[72.0,42.0,930.0]","[0.7234106486736025,0.19284087006551873,0.124245057527374]",0,72,42,930.0,6,222,Gold
17552.0,"[61.0,49.0,933.0]","[0.6128895773484687,0.22498101507643853,0.12464584803552682]",0,61,49,933.0,6,222,Gold
13549.0,"[26.0,51.0,926.0]","[0.2612316231321342,0.23416391365098704,0.12371067018317024]",0,26,51,926.0,6,222,Gold
14488.0,"[68.0,46.0,1065.0]","[0.6832211681917356,0.21120666721461576,0.14228063039425087]",0,68,46,1065.0,6,222,Gold
16243.0,"[34.0,51.0,415.0]","[0.3416105840958678,0.23416391365098704,0.05544268696114001]",0,34,51,415.0,6,222,Gold
17564.0,"[25.0,49.0,457.0]","[0.2511842530116675,0.22498101507643853,0.06105375407527948]",0,25,49,457.0,6,222,Gold
16268.0,"[72.0,45.0,677.0]","[0.7234106486736025,0.2066152179273415,0.09044505800648624]",0,72,45,677.0,6,222,Gold
14561.0,"[76.0,69.0,1085.0]","[0.7636001291554693,0.3168100008219236,0.14495256711526966]",0,76,69,1085.0,6,222,Gold
13515.0,"[73.0,59.0,900.0]","[0.7334580187940691,0.2708955079491811,0.1202371524458458]",0,73,59,900.0,6,222,Gold
13356.0,"[81.0,42.0,772.0]","[0.8138369797578028,0.19284087006551873,0.10313675743132551]",0,81,42,772.0,6,222,Gold
15626.0,"[75.0,49.0,675.0]","[0.7535527590350025,0.22498101507643853,0.09017786433438435]",0,75,49,675.0,6,222,Gold
13354.0,"[72.0,51.0,745.0]","[0.7234106486736025,0.23416391365098704,0.09952964285795014]",0,72,51,745.0,6,222,Gold
14644.0,"[68.0,26.0,832.0]","[0.6832211681917356,0.11937768146913065,0.1111525675943819]",0,68,26,832.0,6,222,Gold
13352.0,"[61.0,24.0,399.0]","[0.6128895773484687,0.11019478289458214,0.05330513758432497]",0,61,24,399.0,6,222,Gold
15618.0,"[33.0,45.0,779.0]","[0.3315632139754011,0.2066152179273415,0.1040719352836821]",0,33,45,779.0,6,222,Gold
13336.0,"[78.0,51.0,798.0]","[0.7836948693964026,0.23416391365098704,0.10661027516864995]",0,78,51,798.0,6,222,Gold
18067.0,"[41.0,37.0,402.0]","[0.4119421749391347,0.16988362362914747,0.05370592809247779]",0,41,37,402.0,6,222,Gold
15608.0,"[29.0,60.0,1098.0]","[0.29137373349353435,0.27548695723645533,0.1466893259839319]",0,29,60,1098.0,6,222,Gold
13292.0,"[39.0,31.0,582.0]","[0.3918474346982013,0.14233492790550192,0.07775335858164695]",0,39,31,582.0,6,222,Gold
17489.0,"[59.0,29.0,375.0]","[0.5927948371075353,0.1331520293309534,0.05009881351910242]",0,59,29,375.0,6,222,Gold
16385.0,"[61.0,59.0,562.0]","[0.6128895773484687,0.2708955079491811,0.07508142186062816]",0,61,59,562.0,6,222,Gold
13278.0,"[41.0,46.0,556.0]","[0.4119421749391347,0.21120666721461576,0.07427984084432251]",0,41,46,556.0,6,222,Gold
15599.0,"[27.0,52.0,762.0]","[0.2712789932526009,0.2387553629382613,0.10180078907081612]",0,27,52,762.0,6,222,Gold
13276.0,"[64.0,30.0,596.0]","[0.6430316877098688,0.13774347861822767,0.07962371428636011]",0,64,30,596.0,6,222,Gold
16774.0,"[68.0,48.0,665.0]","[0.6832211681917356,0.22038956578916427,0.08884189597387496]",0,68,48,665.0,6,222,Gold
17480.0,"[78.0,29.0,511.0]","[0.7836948693964026,0.1331520293309534,0.06826798322203023]",0,78,29,511.0,6,222,Gold
15592.0,"[47.0,24.0,388.0]","[0.4722263956619349,0.11019478289458214,0.051835572387764636]",0,47,24,388.0,6,222,Gold
16404.0,"[71.0,23.0,447.0]","[0.7133632785531357,0.10560333360730788,0.059717785714770086]",0,71,23,447.0,6,222,Gold
13359.0,"[64.0,23.0,441.0]","[0.6430316877098688,0.10560333360730788,0.058916204698464446]",0,64,23,441.0,6,222,Gold
17527.0,"[54.0,47.0,946.0]","[0.5425579865052018,0.21579811650189,0.12638260690418904]",0,54,47,946.0,6,222,Gold
14636.0,"[37.0,28.0,615.0]","[0.37175269445726794,0.12856058004367915,0.08216205417132796]",0,37,28,615.0,6,222,Gold
16354.0,"[64.0,39.0,400.0]","[0.6430316877098688,0.17906652220369598,0.053438734420375916]",0,64,39,400.0,6,222,Gold
16825.0,"[39.0,28.0,777.0]","[0.3918474346982013,0.12856058004367915,0.10380474161158021]",0,39,28,777.0,6,222,Gold
17521.0,"[30.0,45.0,723.0]","[0.30142110361400104,0.2066152179273415,0.09659051246482946]",0,30,45,723.0,6,222,Gold
17520.0,"[54.0,30.0,548.0]","[0.5425579865052018,0.13774347861822767,0.073211066155915]",0,54,30,548.0,6,222,Gold
17966.0,"[38.0,68.0,1099.0]","[0.38180006457773463,0.3122185515346494,0.14682292281998283]",0,38,68,1099.0,6,222,Gold
13487.0,"[58.0,34.0,582.0]","[0.5827474669870687,0.1561092757673247,0.07775335858164695]",0,58,34,582.0,6,222,Gold
15677.0,"[50.0,33.0,660.0]","[0.502368506023335,0.15151782648005044,0.08817391179362026]",0,50,33,660.0,6,222,Gold
14389.0,"[66.0,45.0,1055.0]","[0.6631264279508022,0.2066152179273415,0.14094466203374148]",0,66,45,1055.0,6,222,Gold
13464.0,"[59.0,41.0,676.0]","[0.5927948371075353,0.18824942077824447,0.09031146117043529]",0,59,41,676.0,6,222,Gold
15669.0,"[41.0,33.0,688.0]","[0.4119421749391347,0.15151782648005044,0.09191462320304657]",0,41,33,688.0,6,222,Gold
13455.0,"[25.0,46.0,1063.0]","[0.2511842530116675,0.21120666721461576,0.142013436722149]",0,25,46,1063.0,6,222,Gold
17064.0,"[59.0,62.0,869.0]","[0.5927948371075353,0.28466985581100385,0.11609565052826668]",0,59,62,869.0,6,222,Gold
15656.0,"[46.0,47.0,753.0]","[0.4621790255414682,0.21579811650189,0.10059841754635765]",0,46,47,753.0,6,222,Gold
13410.0,"[25.0,28.0,1001.0]","[0.2511842530116675,0.12856058004367915,0.1337304328869907]",0,25,28,1001.0,6,222,Gold
13405.0,"[75.0,27.0,576.0]","[0.7535527590350025,0.12396913075640491,0.07695177756534131]",0,75,27,576.0,6,222,Gold
15651.0,"[37.0,32.0,648.0]","[0.37175269445726794,0.14692637719277618,0.08657074976100898]",0,37,32,648.0,6,222,Gold
17076.0,"[37.0,25.0,841.0]","[0.37175269445726794,0.11478623218185639,0.11235493911884036]",0,37,25,841.0,6,222,Gold
17078.0,"[37.0,28.0,379.0]","[0.37175269445726794,0.12856058004367915,0.05063320086330618]",0,37,28,379.0,6,222,Gold
16345.0,"[45.0,38.0,583.0]","[0.45213165542100153,0.17447507291642173,0.0778869554176979]",0,45,38,583.0,6,222,Gold
18035.0,"[36.0,53.0,727.0]","[0.36170532433680125,0.24334681222553556,0.09712489980903322]",0,36,53,727.0,6,222,Gold
14631.0,"[51.0,41.0,1005.0]","[0.5124158761438017,0.18824942077824447,0.1342648202311945]",0,51,41,1005.0,6,222,Gold
15757.0,"[66.0,45.0,721.0]","[0.6631264279508022,0.2066152179273415,0.09632331879272758]",0,66,45,721.0,6,222,Gold
13662.0,"[86.0,53.0,908.0]","[0.8640738303601363,0.24334681222553556,0.12130592713425332]",0,86,53,908.0,6,222,Gold
13602.0,"[65.0,23.0,430.0]","[0.6530790578303356,0.10560333360730788,0.05744663950190411]",0,65,23,430.0,6,222,Gold
17724.0,"[72.0,40.0,1040.0]","[0.7234106486736025,0.18365797149097024,0.13894070949297738]",0,72,40,1040.0,6,222,Gold
17848.0,"[82.0,51.0,906.0]","[0.8238843498782694,0.23416391365098704,0.12103873346215144]",0,82,51,906.0,6,222,Gold
17712.0,"[45.0,29.0,524.0]","[0.45213165542100153,0.1331520293309534,0.07000474209069245]",0,45,29,524.0,6,222,Gold
16099.0,"[51.0,39.0,738.0]","[0.5124158761438017,0.17906652220369598,0.09859446500559356]",0,51,39,738.0,6,222,Gold
16969.0,"[40.0,42.0,649.0]","[0.401894804818668,0.19284087006551873,0.08670434659705992]",0,40,42,649.0,6,222,Gold
14108.0,"[31.0,34.0,598.0]","[0.31146847373446773,0.1561092757673247,0.07989090795846199]",0,31,34,598.0,6,222,Gold
13761.0,"[51.0,70.0,1080.0]","[0.5124158761438017,0.3214014501091979,0.14428458293501498]",0,51,70,1080.0,6,222,Gold
14128.0,"[61.0,46.0,637.0]","[0.6128895773484687,0.21120666721461576,0.08510118456444864]",0,61,46,637.0,6,222,Gold
17703.0,"[36.0,55.0,793.0]","[0.36170532433680125,0.2525297108000841,0.10594229098839525]",0,36,55,793.0,6,222,Gold
14077.0,"[41.0,42.0,502.0]","[0.4119421749391347,0.19284087006551873,0.06706561169757178]",0,41,42,502.0,6,222,Gold
14139.0,"[47.0,26.0,413.0]","[0.4722263956619349,0.11937768146913065,0.05517549328903813]",0,47,26,413.0,6,222,Gold
16903.0,"[30.0,60.0,375.0]","[0.30142110361400104,0.27548695723645533,0.05009881351910242]",0,30,60,375.0,6,222,Gold
14152.0,"[76.0,49.0,626.0]","[0.7636001291554693,0.22498101507643853,0.08363161936788831]",0,76,49,626.0,6,222,Gold
16108.0,"[85.0,48.0,841.0]","[0.8540264602396695,0.22038956578916427,0.11235493911884036]",0,85,48,841.0,6,222,Gold
13759.0,"[34.0,25.0,662.0]","[0.3416105840958678,0.11478623218185639,0.08844110546572213]",0,34,25,662.0,6,222,Gold
13741.0,"[72.0,34.0,672.0]","[0.7234106486736025,0.1561092757673247,0.08977707382623154]",0,72,34,672.0,6,222,Gold
14158.0,"[41.0,41.0,513.0]","[0.4119421749391347,0.18824942077824447,0.0685351768941321]",0,41,41,513.0,6,222,Gold
13732.0,"[29.0,33.0,493.0]","[0.29137373349353435,0.15151782648005044,0.06586324017311332]",0,29,33,493.0,6,222,Gold
13728.0,"[37.0,63.0,1020.0]","[0.37175269445726794,0.28926130509827813,0.1362687727719586]",0,37,63,1020.0,6,222,Gold
14167.0,"[40.0,52.0,583.0]","[0.401894804818668,0.2387553629382613,0.0778869554176979]",0,40,52,583.0,6,222,Gold
14150.0,"[36.0,26.0,658.0]","[0.36170532433680125,0.11937768146913065,0.08790671812151837]",0,36,26,658.0,6,222,Gold
13835.0,"[26.0,55.0,842.0]","[0.2612316231321342,0.2525297108000841,0.11248853595489129]",0,26,55,842.0,6,222,Gold
14067.0,"[64.0,52.0,381.0]","[0.6430316877098688,0.2387553629382613,0.05090039453540806]",0,64,52,381.0,6,222,Gold
17733.0,"[39.0,35.0,693.0]","[0.3918474346982013,0.16070072505459895,0.09258260738330126]",0,39,35,693.0,6,222,Gold
16018.0,"[40.0,28.0,412.0]","[0.401894804818668,0.12856058004367915,0.05504189645298719]",0,40,28,412.0,6,222,Gold
16025.0,"[30.0,28.0,437.0]","[0.30142110361400104,0.12856058004367915,0.058381817354260686]",0,30,28,437.0,6,222,Gold
15994.0,"[55.0,35.0,432.0]","[0.5526053566256686,0.16070072505459895,0.05771383317400598]",0,55,35,432.0,6,222,Gold
15990.0,"[45.0,52.0,799.0]","[0.45213165542100153,0.2387553629382613,0.10674387200470088]",0,45,52,799.0,6,222,Gold
13892.0,"[27.0,27.0,631.0]","[0.2712789932526009,0.12396913075640491,0.084299603548143]",0,27,27,631.0,6,222,Gold
16930.0,"[27.0,54.0,389.0]","[0.2712789932526009,0.24793826151280982,0.05196916922381557]",0,27,54,389.0,6,222,Gold
13974.0,"[50.0,28.0,415.0]","[0.502368506023335,0.12856058004367915,0.05544268696114001]",0,50,28,415.0,6,222,Gold
13979.0,"[74.0,54.0,872.0]","[0.7435053889145359,0.24793826151280982,0.11649644103641948]",0,74,54,872.0,6,222,Gold
16036.0,"[88.0,55.0,759.0]","[0.8841685706010697,0.2525297108000841,0.1013999985626633]",0,88,55,759.0,6,222,Gold
16934.0,"[55.0,62.0,953.0]","[0.5526053566256686,0.28466985581100385,0.12731778475654562]",0,55,62,953.0,6,222,Gold
15978.0,"[78.0,49.0,1097.0]","[0.7836948693964026,0.22498101507643853,0.14655572914788095]",0,78,49,1097.0,6,222,Gold
13867.0,"[32.0,61.0,1021.0]","[0.3215158438549344,0.2800784065237296,0.13640236960800953]",0,32,61,1021.0,6,222,Gold
16043.0,"[38.0,39.0,780.0]","[0.38180006457773463,0.17906652220369598,0.10420553211973303]",0,38,39,780.0,6,222,Gold
14014.0,"[78.0,39.0,510.0]","[0.7836948693964026,0.17906652220369598,0.0681343863859793]",0,78,39,510.0,6,222,Gold
13865.0,"[59.0,30.0,508.0]","[0.5927948371075353,0.13774347861822767,0.06786719271387741]",0,59,30,508.0,6,222,Gold
13853.0,"[58.0,23.0,1091.0]","[0.5827474669870687,0.10560333360730788,0.1457541481315753]",0,58,23,1091.0,6,222,Gold
15957.0,"[32.0,42.0,433.0]","[0.3215158438549344,0.19284087006551873,0.057847430010056926]",0,32,42,433.0,6,222,Gold
16056.0,"[46.0,68.0,669.0]","[0.4621790255414682,0.3122185515346494,0.08937628331807872]",0,46,68,669.0,6,222,Gold
17734.0,"[54.0,43.0,703.0]","[0.5425579865052018,0.19743231935279298,0.09391857574381067]",0,54,43,703.0,6,222,Gold
13846.0,"[25.0,55.0,873.0]","[0.2511842530116675,0.2525297108000841,0.11663003787247044]",0,25,55,873.0,6,222,Gold
14050.0,"[32.0,54.0,747.0]","[0.3215158438549344,0.24793826151280982,0.09979683653005202]",0,32,54,747.0,6,222,Gold
14177.0,"[87.0,42.0,565.0]","[0.8741212004806029,0.19284087006551873,0.07548221236878097]",0,87,42,565.0,6,222,Gold
16203.0,"[59.0,35.0,595.0]","[0.5927948371075353,0.16070072505459895,0.07949011745030916]",0,59,35,595.0,6,222,Gold
15865.0,"[41.0,40.0,899.0]","[0.4119421749391347,0.18365797149097024,0.12010355560979487]",0,41,40,899.0,6,222,Gold
13726.0,"[39.0,42.0,1081.0]","[0.3918474346982013,0.19284087006551873,0.1444181797710659]",0,39,42,1081.0,6,222,Gold
15807.0,"[51.0,48.0,910.0]","[0.5124158761438017,0.22038956578916427,0.1215731208063552]",0,51,48,910.0,6,222,Gold
15806.0,"[47.0,31.0,786.0]","[0.4722263956619349,0.14233492790550192,0.10500711313603867]",0,47,31,786.0,6,222,Gold
17905.0,"[72.0,34.0,804.0]","[0.7234106486736025,0.1561092757673247,0.10741185618495558]",0,72,34,804.0,6,222,Gold
14317.0,"[65.0,24.0,511.0]","[0.6530790578303356,0.11019478289458214,0.06826798322203023]",0,65,24,511.0,6,222,Gold
15801.0,"[47.0,64.0,1072.0]","[0.4722263956619349,0.29385275438555236,0.14321580824660746]",0,47,64,1072.0,6,222,Gold
17623.0,"[33.0,33.0,529.0]","[0.3315632139754011,0.15151782648005044,0.07067272627094714]",0,33,33,529.0,6,222,Gold
14712.0,"[30.0,25.0,916.0]","[0.30142110361400104,0.11478623218185639,0.12237470182266084]",0,30,25,916.0,6,222,Gold
17913.0,"[59.0,59.0,421.0]","[0.5927948371075353,0.2708955079491811,0.056244267977445646]",0,59,59,421.0,6,222,Gold
13652.0,"[46.0,63.0,1099.0]","[0.4621790255414682,0.28926130509827813,0.14682292281998283]",0,46,63,1099.0,6,222,Gold
15809.0,"[37.0,35.0,518.0]","[0.37175269445726794,0.16070072505459895,0.0692031610743868]",0,37,35,518.0,6,222,Gold
16863.0,"[32.0,26.0,502.0]","[0.3215158438549344,0.11937768146913065,0.06706561169757178]",0,32,26,502.0,6,222,Gold
13639.0,"[75.0,40.0,1033.0]","[0.7535527590350025,0.18365797149097024,0.1380055316406208]",0,75,40,1033.0,6,222,Gold
13636.0,"[37.0,63.0,957.0]","[0.37175269445726794,0.28926130509827813,0.12785217210074937]",0,37,63,957.0,6,222,Gold
14356.0,"[80.0,33.0,704.0]","[0.803789609637336,0.15151782648005044,0.0940521725798616]",0,80,33,704.0,6,222,Gold
13635.0,"[68.0,62.0,1070.0]","[0.6832211681917356,0.28466985581100385,0.14294861457450556]",0,68,62,1070.0,6,222,Gold
16188.0,"[45.0,67.0,991.0]","[0.45213165542100153,0.3076271022473751,0.13239446452648132]",0,45,67,991.0,6,222,Gold
13617.0,"[41.0,44.0,552.0]","[0.4119421749391347,0.20202376864006724,0.07374545350011875]",0,41,44,552.0,6,222,Gold
17594.0,"[86.0,50.0,1000.0]","[0.8640738303601363,0.22957246436371279,0.13359683605093978]",0,86,50,1000.0,6,222,Gold
15763.0,"[32.0,61.0,1096.0]","[0.3215158438549344,0.2800784065237296,0.14642213231183]",0,32,61,1096.0,6,222,Gold
15762.0,"[66.0,37.0,588.0]","[0.6631264279508022,0.16988362362914747,0.0785549395979526]",0,66,37,588.0,6,222,Gold
13643.0,"[32.0,28.0,525.0]","[0.3215158438549344,0.12856058004367915,0.07013833892674338]",0,32,28,525.0,6,222,Gold
17007.0,"[51.0,52.0,895.0]","[0.5124158761438017,0.2387553629382613,0.11956916826559111]",0,51,52,895.0,6,222,Gold
14284.0,"[31.0,32.0,600.0]","[0.31146847373446773,0.14692637719277618,0.08015810163056387]",0,31,32,600.0,6,222,Gold
17637.0,"[32.0,35.0,552.0]","[0.3215158438549344,0.16070072505459895,0.07374545350011875]",0,32,35,552.0,6,222,Gold
14193.0,"[68.0,42.0,856.0]","[0.6832211681917356,0.19284087006551873,0.11435889165960446]",0,68,42,856.0,6,222,Gold
17674.0,"[75.0,27.0,552.0]","[0.7535527590350025,0.12396913075640491,0.07374545350011875]",0,75,27,552.0,6,222,Gold
14201.0,"[61.0,37.0,753.0]","[0.6128895773484687,0.16988362362914747,0.10059841754635765]",0,61,37,753.0,6,222,Gold
16122.0,"[74.0,38.0,684.0]","[0.7435053889145359,0.17447507291642173,0.0913802358588428]",0,74,38,684.0,6,222,Gold
14214.0,"[31.0,67.0,1011.0]","[0.31146847373446773,0.3076271022473751,0.1350664012475001]",0,31,67,1011.0,6,222,Gold
16127.0,"[40.0,40.0,660.0]","[0.401894804818668,0.18365797149097024,0.08817391179362026]",0,40,40,660.0,6,222,Gold
13721.0,"[37.0,28.0,526.0]","[0.37175269445726794,0.12856058004367915,0.07027193576279432]",0,37,28,526.0,6,222,Gold
17878.0,"[44.0,26.0,380.0]","[0.44208428530053484,0.11937768146913065,0.050766797699357116]",0,44,26,380.0,6,222,Gold
15839.0,"[34.0,62.0,1053.0]","[0.3416105840958678,0.28466985581100385,0.14067746836163958]",0,34,62,1053.0,6,222,Gold
16136.0,"[60.0,37.0,710.0]","[0.6028422072280021,0.16988362362914747,0.09485375359616724]",0,60,37,710.0,6,222,Gold
15837.0,"[65.0,24.0,395.0]","[0.6530790578303356,0.11019478289458214,0.05277075024012121]",0,65,24,395.0,6,222,Gold
16140.0,"[66.0,35.0,725.0]","[0.6631264279508022,0.16070072505459895,0.09685770613693134]",0,66,35,725.0,6,222,Gold
15835.0,"[45.0,50.0,962.0]","[0.45213165542100153,0.22957246436371279,0.12852015628100408]",0,45,50,962.0,6,222,Gold
14240.0,"[31.0,42.0,891.0]","[0.31146847373446773,0.19284087006551873,0.11903478092138735]",0,31,42,891.0,6,222,Gold
15831.0,"[59.0,68.0,809.0]","[0.5927948371075353,0.3122185515346494,0.10807984036521029]",0,59,68,809.0,6,222,Gold
15830.0,"[38.0,39.0,581.0]","[0.38180006457773463,0.17906652220369598,0.07761976174559601]",0,38,39,581.0,6,222,Gold
16884.0,"[38.0,26.0,431.0]","[0.38180006457773463,0.11937768146913065,0.057580236337955046]",0,38,26,431.0,6,222,Gold
16882.0,"[67.0,39.0,706.0]","[0.673173798071269,0.17906652220369598,0.09431936625196348]",0,67,39,706.0,6,222,Gold
14272.0,"[74.0,33.0,442.0]","[0.7435053889145359,0.15151782648005044,0.05904980153451538]",0,74,33,442.0,6,222,Gold
15821.0,"[45.0,62.0,577.0]","[0.45213165542100153,0.28466985581100385,0.07708537440139225]",0,45,62,577.0,6,222,Gold
14273.0,"[52.0,29.0,565.0]","[0.5224632462642684,0.1331520293309534,0.07548221236878097]",0,52,29,565.0,6,222,Gold
14184.0,"[67.0,24.0,454.0]","[0.673173798071269,0.11019478289458214,0.06065296356712666]",0,67,24,454.0,6,222,Gold
15582.0,"[25.0,44.0,687.0]","[0.2511842530116675,0.20202376864006724,0.09178102636699563]",0,25,44,687.0,6,222,Gold
16357.0,"[34.0,34.0,662.0]","[0.3416105840958678,0.1561092757673247,0.08844110546572213]",0,34,34,662.0,6,222,Gold
18211.0,"[26.0,42.0,603.0]","[0.2612316231321342,0.19284087006551873,0.08055889213871668]",0,26,42,603.0,6,222,Gold
16621.0,"[52.0,29.0,816.0]","[0.5224632462642684,0.1331520293309534,0.10901501821756686]",0,52,29,816.0,6,222,Gold
13046.0,"[31.0,35.0,634.0]","[0.31146847373446773,0.16070072505459895,0.08470039405629583]",0,31,35,634.0,6,222,Gold
16732.0,"[32.0,28.0,606.0]","[0.3215158438549344,0.12856058004367915,0.08095968264686951]",0,32,28,606.0,6,222,Gold
18189.0,"[78.0,68.0,1098.0]","[0.7836948693964026,0.3122185515346494,0.1466893259839319]",0,78,68,1098.0,6,222,Gold
12883.0,"[25.0,42.0,711.0]","[0.2511842530116675,0.19284087006551873,0.09498735043221819]",0,25,42,711.0,6,222,Gold
16613.0,"[71.0,30.0,620.0]","[0.7133632785531357,0.13774347861822767,0.08283003835158266]",0,71,30,620.0,6,222,Gold
18236.0,"[30.0,49.0,888.0]","[0.30142110361400104,0.22498101507643853,0.11863399041323452]",0,30,49,888.0,6,222,Gold
15468.0,"[52.0,24.0,470.0]","[0.5224632462642684,0.11019478289458214,0.0627905129439417]",0,52,24,470.0,6,222,Gold
18192.0,"[72.0,45.0,969.0]","[0.7234106486736025,0.2066152179273415,0.12945533413336066]",0,72,45,969.0,6,222,Gold
16708.0,"[46.0,27.0,660.0]","[0.4621790255414682,0.12396913075640491,0.08817391179362026]",0,46,27,660.0,6,222,Gold
13038.0,"[81.0,28.0,911.0]","[0.8138369797578028,0.12856058004367915,0.12170671764240615]",0,81,28,911.0,6,222,Gold
18232.0,"[82.0,37.0,600.0]","[0.8238843498782694,0.16988362362914747,0.08015810163056387]",0,82,37,600.0,6,222,Gold
15452.0,"[30.0,58.0,541.0]","[0.30142110361400104,0.2663040586619068,0.07227588830355842]",0,30,58,541.0,6,222,Gold
17197.0,"[30.0,29.0,1015.0]","[0.30142110361400104,0.1331520293309534,0.13560078859170388]",0,30,29,1015.0,6,222,Gold
15450.0,"[31.0,30.0,430.0]","[0.31146847373446773,0.13774347861822767,0.05744663950190411]",0,31,30,430.0,6,222,Gold
15449.0,"[27.0,60.0,976.0]","[0.2712789932526009,0.27548695723645533,0.13039051198571722]",0,27,60,976.0,6,222,Gold
14959.0,"[65.0,59.0,701.0]","[0.6530790578303356,0.2708955079491811,0.09365138207170878]",0,65,59,701.0,6,222,Gold
16624.0,"[81.0,48.0,813.0]","[0.8138369797578028,0.22038956578916427,0.10861422770941405]",0,81,48,813.0,6,222,Gold
15469.0,"[51.0,24.0,540.0]","[0.5124158761438017,0.11019478289458214,0.07214229146750749]",0,51,24,540.0,6,222,Gold
16693.0,"[69.0,60.0,488.0]","[0.6932685383122024,0.27548695723645533,0.06519525599285861]",0,69,60,488.0,6,222,Gold
15322.0,"[86.0,42.0,681.0]","[0.8640738303601363,0.19284087006551873,0.09097944535069]",0,86,42,681.0,6,222,Gold
16488.0,"[34.0,29.0,500.0]","[0.3416105840958678,0.1331520293309534,0.06679841802546989]",0,34,29,500.0,6,222,Gold
14880.0,"[78.0,47.0,709.0]","[0.7836948693964026,0.21579811650189,0.0947201567601163]",0,78,47,709.0,6,222,Gold
16491.0,"[47.0,39.0,735.0]","[0.4722263956619349,0.17906652220369598,0.09819367449744074]",0,47,39,735.0,6,222,Gold
15184.0,"[30.0,63.0,416.0]","[0.30142110361400104,0.28926130509827813,0.05557628379719095]",0,30,63,416.0,6,222,Gold
13092.0,"[71.0,25.0,479.0]","[0.7133632785531357,0.11478623218185639,0.06399288446840015]",0,71,25,479.0,6,222,Gold
17357.0,"[25.0,45.0,392.0]","[0.2511842530116675,0.2066152179273415,0.052369959731968396]",0,25,45,392.0,6,222,Gold
15329.0,"[40.0,57.0,1061.0]","[0.401894804818668,0.2617126093746326,0.1417462430500471]",0,40,57,1061.0,6,222,Gold
17295.0,"[29.0,69.0,562.0]","[0.29137373349353435,0.3168100008219236,0.07508142186062816]",0,29,69,562.0,6,222,Gold
15492.0,"[29.0,35.0,660.0]","[0.29137373349353435,0.16070072505459895,0.08817391179362026]",0,29,35,660.0,6,222,Gold
14894.0,"[86.0,23.0,657.0]","[0.8640738303601363,0.10560333360730788,0.08777312128546744]",0,86,23,657.0,6,222,Gold
13066.0,"[25.0,48.0,480.0]","[0.2511842530116675,0.22038956578916427,0.06412648130445109]",0,25,48,480.0,6,222,Gold
